sex,SYMBOL,ENSEMBL,expr_logFC,expr_p,expr_direction,CpG,region,island,delta_M,meth_p,meth_direction,biological_pattern
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg02216939,TSS1500,S_Shore,0.07589138591365518,0.44208377420689404,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg13264822,Body,OpenSea,-0.07983411474527335,0.4569431635518246,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg19943035,TSS200,Island,-0.11298685571111217,0.47084291833110015,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg19591084,Body,OpenSea,-0.07196166623807185,0.5181892691560741,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg18998499,Body,OpenSea,0.12540636841541125,0.5330011051243222,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg10299131,Body,OpenSea,0.07580612940490025,0.5418018833979995,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg13016916,Body,OpenSea,0.12952553361234842,0.5485329770568412,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg17324366,1stExon,Island,0.08624661249700859,0.5491989778809866,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg17324366,5'UTR,Island,0.08624661249700859,0.5491989778809866,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg11987509,TSS200,Island,0.05538152666267579,0.5600509983977165,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg18444122,1stExon,Island,-0.12259990043940788,0.571189631101187,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg18444122,5'UTR,Island,-0.12259990043940788,0.571189631101187,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg03970798,Body,OpenSea,-0.0690352276047538,0.5738653104057642,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,ch.7.2864275F,Body,OpenSea,-0.18954246375688621,0.5769376268734852,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg27619122,Body,OpenSea,0.04455379959765718,0.5855270053779404,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg13832670,Body,OpenSea,0.10262004708264635,0.6040701969958823,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg03280605,Body,OpenSea,-0.05677514862217675,0.6043766262953583,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg05684132,Body,OpenSea,0.09103711377014007,0.6373391094371639,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg02087367,Body,OpenSea,0.047494089979043336,0.6375216495634697,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg13471756,Body,Island,-0.11416412837093366,0.6376695637541603,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg02149314,1stExon,Island,-0.0383205056403723,0.675590269872981,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg02149314,5'UTR,Island,-0.0383205056403723,0.675590269872981,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg23693897,Body,OpenSea,-0.03593063576108757,0.6769912584436808,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg02633286,TSS200,Island,-0.050113691209451,0.6770362513935471,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg07694984,Body,OpenSea,-0.05153346321156566,0.7182865478429493,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg11376472,Body,OpenSea,0.06485727530200228,0.7285085406311953,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg09238162,Body,OpenSea,-0.03535583704290091,0.7463614317485912,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg17658118,Body,OpenSea,-0.0243104845265686,0.7563016467530279,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg05839418,Body,OpenSea,0.041349009108590955,0.7646706882318813,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg04096472,TSS1500,S_Shore,0.03141306004005879,0.7688840807684986,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg24732344,3'UTR,OpenSea,0.03184061915237993,0.7839323511710625,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg00262280,TSS1500,Island,-0.02792201920488321,0.8004286103129686,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg02582320,Body,OpenSea,-0.03749903499158545,0.805562021024017,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg21654684,1stExon,Island,0.05042413160969841,0.8124056884197456,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg21654684,5'UTR,Island,0.05042413160969841,0.8124056884197456,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg09205945,Body,OpenSea,-0.03509661328419957,0.8523179413864819,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg14936234,Body,N_Shore,-0.02383487361600641,0.857473963522669,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg09136938,1stExon,Island,0.015859290521520138,0.9061201105802451,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg09136938,5'UTR,Island,0.015859290521520138,0.9061201105802451,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg11787891,Body,OpenSea,0.02090143416935097,0.9112359464222473,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg25318608,1stExon,Island,-0.00964667746020231,0.9446046546102513,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg25318608,5'UTR,Island,-0.00964667746020231,0.9446046546102513,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg05879072,Body,OpenSea,0.006055340706985761,0.9610110375088006,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg12872621,Body,OpenSea,-0.0028809111939794543,0.9754465473906249,HYPOmethylated in responders,non-canonical / not the textbook direction
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg19173487,5'UTR,OpenSea,-0.1837217284475922,0.012490696663281025,HYPOmethylated in responders,non-canonical / not the textbook direction
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg16670742,Body,OpenSea,-0.19639962998002733,0.021069600872348996,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg25450376,Body,OpenSea,-0.3146230036250487,0.035536210272182796,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg19725553,TSS1500,Island,0.4388270060209202,0.06246747406093738,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg20208398,5'UTR,OpenSea,0.363954049154465,0.09937928257484407,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg27496339,5'UTR,OpenSea,0.49850235294915757,0.09978960851769181,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg20980993,Body,OpenSea,-0.14977208388515195,0.10455175954565424,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg17737867,5'UTR,OpenSea,-0.11200863897615765,0.18575601582690096,HYPOmethylated in responders,non-canonical / not the textbook direction
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg04391064,TSS1500,Island,0.4233922942686991,0.1915707496984233,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg10045861,Body,OpenSea,0.2571195441094943,0.21986371576162725,HYPERmethylated in responders,non-canonical / not the textbook direction
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg16767274,Body,OpenSea,-0.08688941349439262,0.2541552577546252,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg00167504,5'UTR,Island,0.1159689669509604,0.2745285876599951,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg08074427,5'UTR,S_Shore,0.19539968072325317,0.35878186465510864,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg16198851,5'UTR,Island,0.12296280938037832,0.35962088526264113,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg25548328,5'UTR,S_Shelf,-0.06305775603042976,0.4246868255271542,HYPOmethylated in responders,non-canonical / not the textbook direction
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg12387275,TSS1500,Island,0.16472030168975346,0.4302332940857755,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg04087920,5'UTR,OpenSea,0.07437744973868239,0.46214919121578546,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg06685411,Body,OpenSea,0.13681429566669961,0.4668624062942026,HYPERmethylated in responders,non-canonical / not the textbook direction
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg15997773,TSS200,Island,0.05521822481229644,0.4684344451509075,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg11928698,Body,OpenSea,0.057587626586331146,0.5342327989253379,HYPERmethylated in responders,non-canonical / not the textbook direction
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg15728966,Body,OpenSea,0.08124111029452455,0.5487243326312778,HYPERmethylated in responders,non-canonical / not the textbook direction
male,BLVRA,ENSG00000106605,-0.727223499619628,0.0011814622291597722,DOWN in responders,cg08947908,Body,OpenSea,-0.04973756324722097,0.634726867203425,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
