sex,CpG,delta_M_response,p_response,fdr_response,n,Gene,Region,Island
male,cg05723179,-0.289603331983335,0.0225356228689949,0.280104171907214,23,CREB3L2,Body,OpenSea
male,cg05726208,-0.100578885647452,0.548550899553279,0.799083082579926,23,PRDM10,TSS1500,OpenSea
male,cg05734185,-0.0645814550515351,0.610335480381517,0.834407209625709,23,TP53BP2,Body,N_Shore
male,cg05742354,0.125173406105566,0.277965823220879,0.599095196145653,23,CASZ1,5'UTR,Island
male,cg05764531,0.134457477835028,0.300555435707448,0.619381012142451,23,RPS2P32,TSS1500,N_Shore
male,cg05767489,-0.109576318510179,0.28666931840265,0.606998206680534,23,CASZ1,Body,Island
male,cg05811904,0.266223312072933,0.139906176913053,0.450042315969555,23,CREB3L2,Body,OpenSea
male,cg05821633,-0.226899815907287,0.174581426000627,0.4921773803723,23,CASZ1,5'UTR,OpenSea
male,cg05830240,-0.259049906184601,0.0503001129238958,0.319799926447347,23,,,OpenSea
male,cg05839418,0.041349009108591,0.765579738055319,0.911130002767923,23,CREB3L2,Body,OpenSea
male,cg05879072,0.00605534070698576,0.961223196122694,0.987245650578122,23,CREB3L2,Body,OpenSea
male,cg05881058,0.148385183054304,0.303141100776486,0.621635347575573,23,DSTN,TSS1500,Island
male,cg05893251,-0.154520114973114,0.146451492108171,0.458272371942594,23,MIR548H3,Body,OpenSea
male,cg05899688,-0.132571537957962,0.369146898550681,0.676148010550605,23,ANKRD55,Body,OpenSea
male,cg05930186,-0.126927281411614,0.254817674899531,0.577002100253984,23,TP53BP2,Body,OpenSea
male,cg05944124,-0.235297419091437,0.0847723078793471,0.373693788846805,23,TP53BP2,Body,OpenSea
male,cg05960970,-0.162264939644842,0.103422184870126,0.400765755172693,23,SV2B,5'UTR,OpenSea
male,cg05998930,0.246318958814866,0.17548196244615,0.493203436571278,23,GRB10,5'UTR,N_Shore
male,cg06091929,-0.263701507483679,0.0691293679807188,0.349696476490252,23,SV2B,5'UTR,OpenSea
male,cg06109724,0.00200231739472363,0.983788694660404,0.994817255299605,23,CDC123,TSS1500,N_Shore
male,cg06113708,0.24522148286406,0.580895510929786,0.817974653103539,23,COMTD1,TSS1500,S_Shore
male,cg06120688,-0.160419173732652,0.03829521151614,0.300732172544517,23,GRB10,5'UTR,OpenSea
male,cg06120755,-0.139377402192091,0.218584696902106,0.540810274124878,23,SLC26A1,Body,N_Shore
male,cg06125049,-0.114438543064157,0.314023208415703,0.631181851081246,23,GRB10,3'UTR,OpenSea
male,cg06134974,0.05671799414111,0.517909269181623,0.78047122046579,23,CSRNP2,TSS1500,Island
male,cg06143328,-0.270985296174951,0.0128220152632233,0.276202529815897,23,RFC2,5'UTR,N_Shore
male,cg06177255,-0.171660982351947,0.0410850680033851,0.304941440046111,23,SLC26A1,5'UTR,S_Shore
male,cg06182390,0.164081546904912,0.45951831413787,0.7423231988695,23,PRDM10,5'UTR,OpenSea
male,cg06187132,-0.1515729237855,0.0993316147969569,0.394929867333038,23,CASZ1,TSS1500,S_Shore
male,cg06197760,-0.0632951848479958,0.571199173372163,0.812439361592977,23,DSP,Body,OpenSea
male,cg06202984,-0.0426599643759549,0.707350126580386,0.88426617605013,23,FANCC,1stExon,Island
male,cg06214133,-0.0865217012641412,0.49544594803764,0.766315805484286,23,FANCC,Body,OpenSea
male,cg06224905,-0.260990176245774,0.0643797611866612,0.342656805993359,23,GRB10,3'UTR,OpenSea
male,cg06254264,0.348597113317697,0.11947781715751,0.423277141749053,23,DNAL4,5'UTR,N_Shore
male,cg06260527,0.0596797494714868,0.725283092673511,0.8927176973836,23,CSRNP2,TSS1500,S_Shore
male,cg06278549,-0.304561461002266,0.0134649056976685,0.276202529815897,23,CASZ1,5'UTR,OpenSea
male,cg06279252,-0.157500880883237,0.22457005042186,0.546967088938115,23,GABARAPL1,TSS200,N_Shore
male,cg06314235,0.0980297497394408,0.526631263471133,0.785748179238021,23,CSRNP2,TSS200,S_Shore
male,cg06345277,0.00399713526694608,0.96973823537367,0.990078618859624,23,C1QBP,TSS200,Island
male,cg06347083,-0.063967113896218,0.608715081304508,0.833509640660526,23,KCNK17,TSS200,S_Shore
male,cg06362331,-0.0839579913933148,0.288492559907471,0.608562915715021,23,KCNK17,TSS1500,S_Shore
male,cg06377684,-0.119384431654414,0.294414416518476,0.613818836076075,23,CASZ1,Body,N_Shore
male,cg06386517,0.401453271630905,0.325628470195555,0.640825058963028,23,GRB10,5'UTR,N_Shore
male,cg06398390,-0.267760269691423,0.00443440783325375,0.276202529815897,23,GRB10,5'UTR,OpenSea
male,cg06439425,0.458042045267358,0.0123320748625721,0.276202529815897,23,PIANP,TSS1500,S_Shore
male,cg06494037,-0.131745306916583,0.311294367607837,0.628703179731724,23,CCR8,5'UTR,OpenSea
male,cg06515404,-0.0988061454322618,0.417578953110333,0.712832289691176,23,COX19,3'UTR,Island
male,cg06521030,-0.118436293067049,0.204526209051725,0.525768727921845,23,BFSP1,Body,N_Shelf
male,cg06528416,-0.290467405590183,0.052329908848017,0.323118660723274,23,ANKRD55,Body,OpenSea
male,cg06579756,0.0565420916295024,0.736602975328198,0.897844988318539,23,COX19,TSS200,S_Shore
male,cg06598794,0.0264283362192635,0.823601502223851,0.935770719641953,23,CCR8,TSS200,OpenSea
male,cg06653878,0.0534867284035206,0.72368850320996,0.891961357604827,23,FANCC,TSS1500,S_Shore
male,cg06662755,-0.0189424658205141,0.837391301543187,0.941298144390106,23,ANKRD55,Body,OpenSea
male,cg06685411,0.1368142956667,0.460797078368205,0.743271567176951,23,BLVRA,Body,OpenSea
male,cg06692023,-0.0531051360003322,0.575708312435684,0.81494359116369,23,CDC123,5'UTR,Island
male,cg06718720,-0.0258391703871678,0.876363386097549,0.956897475082368,23,PRDM10,ExonBnd,OpenSea
male,cg06750410,0.246275785791999,0.0802420529502307,0.366880541286685,23,ANKRD55,TSS200,OpenSea
male,cg06754224,0.0295563893104343,0.817914665802633,0.93338257443496,23,SESN2,TSS1500,N_Shore
male,cg06760315,-0.0423123225764975,0.716288782928765,0.888448546415334,23,LRIT3,TSS1500,OpenSea
male,cg06790324,0.406168949715501,0.0843756706839228,0.373156371523668,23,GRB10,5'UTR,N_Shore
male,cg06840973,0.0117728449028305,0.953664001953689,0.98469716446254,23,NDFIP1,5'UTR,Island
male,cg06878278,-0.0520802575986653,0.677093466197335,0.869402202712712,23,TUBE1,1stExon,Island
male,cg06915165,-0.0306630455664393,0.780148706672163,0.917341466705954,23,GABARAPL1,TSS1500,N_Shore
male,cg06934426,0.0301428192814932,0.788543452247888,0.921001010929326,23,GABARAPL1,Body,OpenSea
male,cg06964706,-0.241254153017695,0.0542905974561558,0.32628027714301,23,CASZ1,5'UTR,OpenSea
male,cg06971766,0.0163288451079404,0.883901195951795,0.959692369251504,23,NOS3,TSS1500,OpenSea
male,cg07003579,-0.116769307727591,0.429591801150496,0.721552386990154,23,PRDM10,5'UTR,Island
male,cg07019442,-0.240267982127917,0.015916040500532,0.276202529815897,23,BUB1B,TSS1500,N_Shore
male,cg07040697,-0.111325523978684,0.200312702350072,0.52119911127735,23,GRB10,5'UTR,OpenSea
male,cg07083667,0.0419712180580503,0.806416258044568,0.928574833556285,23,C1QBP,TSS200,S_Shore
male,cg07149772,0.0939313974576946,0.523139887310067,0.783647354199156,23,KCTD9,Body,N_Shore
male,cg07159230,0.175019044940078,0.429950035184562,0.7217978756503,23,CASZ1,Body,OpenSea
male,cg07177917,-0.233062474412952,0.0328932561654069,0.292265316825101,23,CASZ1,Body,N_Shore
male,cg07181413,-0.268719996838959,0.0771742049490248,0.362147929191539,23,SNRNP25,TSS1500,N_Shore
male,cg07205452,-0.132747325611431,0.155492058906851,0.469472013674615,23,PRDM10,TSS1500,OpenSea
male,cg07217075,0.0693116946856776,0.767804643448077,0.912092506805553,23,BFSP1,Body,Island
male,cg07229600,-0.109293736601233,0.309852415685773,0.627532156595346,23,FANCC,Body,OpenSea
male,cg07235057,-0.438699714247802,0.0193514098518544,0.277392481134859,23,GRB10,Body,OpenSea
male,cg07259651,-0.0373226581769609,0.826175889414225,0.936786625564004,23,PRDM10,Body,OpenSea
male,cg07298431,-0.204625798357964,0.0838561212810208,0.372354363206468,23,PRDM10,TSS200,OpenSea
male,cg07332178,-0.0383059502248961,0.726267670902023,0.893178035664871,23,BLVRA,TSS1500,Island
male,cg07338713,-0.0888849175298158,0.367431455002055,0.674749893997732,23,GRB10,ExonBnd,OpenSea
male,cg07342559,0.0120372270314595,0.922337116496785,0.973662512527957,23,SV2B,5'UTR,OpenSea
male,cg07352234,0.142575711396462,0.548441610562672,0.798996959058438,23,MTBP,TSS200,Island
male,cg07352798,0.0375929682212877,0.796396502907453,0.924440779388844,23,NDFIP1,1stExon,Island
male,cg07366996,0.068096939730925,0.409318633020758,0.706754343350707,23,BFSP1,Body,OpenSea
male,cg07369113,-0.118434343721444,0.464266247088668,0.745824719613478,23,GABARAPL1,Body,S_Shore
male,cg07374490,0.0714213656631975,0.454103625418029,0.738693616724344,23,TP53BP2,3'UTR,OpenSea
male,cg07382687,-0.209640339951413,0.121542424891104,0.425991171924884,23,CREB3L2,Body,OpenSea
male,cg07392085,0.547904557367559,0.0347327384691223,0.294904824858946,23,NDFIP1,Body,S_Shore
male,cg07398810,-0.122999014166634,0.192911826359937,0.512978791945685,23,GRB10,5'UTR,OpenSea
male,cg07416865,-0.158080902558797,0.0655848710646941,0.344398402868031,23,FANCC,Body,OpenSea
male,cg07433908,-0.163979179800268,0.0926051549016783,0.385047125345141,23,CASZ1,5'UTR,OpenSea
male,cg07519654,-0.222048678742724,0.0382560635807268,0.300675029041468,23,GRB10,5'UTR,OpenSea
male,cg07553378,-0.0345483394590815,0.831944312587968,0.939127109846359,23,GRB10,Body,OpenSea
male,cg07570644,0.0188238612413957,0.851738584126708,0.947103720104545,23,CASZ1,Body,OpenSea
male,cg07587590,-0.120609775427855,0.21423560905896,0.536273393517535,23,CREB3L2,Body,OpenSea
male,cg07589381,-0.258316103674171,0.0134169176471614,0.276202529815897,23,CASZ1,5'UTR,Island
male,cg07594977,0.0651663052186336,0.564589877760297,0.808706088895342,23,SEC61A2,Body,OpenSea
male,cg07611171,0.0643099366794884,0.583566297516005,0.819500643366386,23,ANKRD55,Body,OpenSea
male,cg07620446,-0.266628151137292,0.0470769783929317,0.314525095260277,23,GRB10,5'UTR,OpenSea
male,cg07635579,-0.0960857998928897,0.300418785652934,0.619263510721053,23,UBXN1,Body,N_Shore
male,cg07643626,-0.181559651749392,0.228435812893398,0.550960889483709,23,CASZ1,5'UTR,OpenSea
male,cg07643980,-0.0221174506180986,0.830559210241957,0.938520822036529,23,NOS3,Body,N_Shore
male,cg07645190,-0.144819305205553,0.138909472495777,0.448790398392289,23,ANKRD55,Body,OpenSea
male,cg07658508,0.153127407050012,0.484383008588682,0.759164898026341,23,SLC26A1,3'UTR,OpenSea
male,cg07694984,-0.0515334632115657,0.719254183926669,0.889874853428564,23,CREB3L2,Body,OpenSea
male,cg07699454,-0.363191875001426,0.0182490932360695,0.27669686339035,23,KCNK17,Body,S_Shelf
male,cg07722372,-0.0283366142243196,0.843290345828846,0.943694832995065,23,SV2B,Body,OpenSea
male,cg07752095,-0.0491781389601592,0.560421172213308,0.80630045275737,23,INTU,Body,OpenSea
male,cg07772537,0.0460443790795604,0.705376990134524,0.883327442782193,23,CSRNP2,Body,OpenSea
male,cg07799480,-0.131645694728861,0.155777561591162,0.469822433659057,23,RFC2,Body,OpenSea
male,cg07837516,-0.0247041638498307,0.884258891289901,0.959820040586853,23,DNAL4,TSS1500,S_Shore
male,cg07841866,-0.102461928237276,0.308439850551502,0.626175486731689,23,NOS3,Body,S_Shore
male,cg07877517,-0.095925874808313,0.341164655999287,0.653747267261777,23,ANKRD55,Body,OpenSea
male,cg07900886,-0.25246278406043,0.0203635940015364,0.27822447830021,23,CHRNA7,Body,OpenSea
male,cg07904983,-0.132842069369345,0.568798525810268,0.811037188097449,23,BFSP1,Body,Island
male,cg07917614,-0.0518818903767077,0.607968618727175,0.833099764567889,23,CASZ1,5'UTR,OpenSea
male,cg07949478,0.00594507430724157,0.957781767195365,0.986135981001574,23,TUBE1,Body,N_Shore
male,cg07956992,-0.0443689963844445,0.587845762449229,0.821979803073029,23,TP53BP2,Body,OpenSea
male,cg07958937,-0.272107549471033,0.0367851610527606,0.298461354365486,23,GRB10,Body,OpenSea
male,cg07974958,-0.0826438560049967,0.383269524295978,0.687070414108308,23,CASZ1,3'UTR,N_Shore
male,cg07981471,-0.118923399782406,0.275209693409244,0.596347482256038,23,COX19,TSS200,S_Shore
male,cg07985864,-0.29145169863345,0.00991798586086161,0.276202529815897,23,CASZ1,5'UTR,Island
male,cg07986187,-0.257280359699489,0.0631223967235172,0.3407457381176,23,NUDT5,Body,OpenSea
male,cg08006980,0.0356637575006481,0.797504299457992,0.924855603664347,23,NDFIP1,TSS200,N_Shore
male,cg08043317,-0.00837689350250811,0.963541015877129,0.988008527132994,23,NUDT5,5'UTR,N_Shelf
male,cg08061367,-0.0194841914952154,0.868467222539035,0.953795900388526,23,LRIT3,Body,OpenSea
male,cg08074427,0.195399680723253,0.350959014302446,0.661841897008852,23,BLVRA,5'UTR,S_Shore
male,cg08082803,-0.0345411720905524,0.740043548350737,0.899443356231261,23,C1QBP,Body,N_Shore
male,cg08099574,-0.293329532661942,0.0777304151998407,0.363018657380472,23,INTU,Body,OpenSea
male,cg08108188,0.112930310491047,0.459123598560609,0.742041074184074,23,CASZ1,5'UTR,Island
male,cg08110559,0.213906905761091,0.400952573099068,0.700406011928236,23,KCTD9,Body,N_Shore
male,cg08193293,-0.172003221456698,0.23205869733311,0.554550129060108,23,,,OpenSea
male,cg08197837,-0.142100086197566,0.218519566337536,0.540735958065813,23,BUB1B,ExonBnd,S_Shelf
male,cg08233833,-0.127619856976235,0.151498341458521,0.464532644602453,23,CASZ1,Body,Island
male,cg08254954,-0.136657432128705,0.244845870244784,0.567389687295616,23,SV2B,5'UTR,OpenSea
male,cg08292559,-0.211792087654564,0.023928118646407,0.281176886246892,23,C1QBP,Body,OpenSea
male,cg08309692,-0.100973127402605,0.349950944535056,0.660938034328158,23,LRIT3,Body,OpenSea
male,cg08315770,0.384453688439388,0.0662873872254742,0.345423708884693,23,KCNK17,1stExon,Island
male,cg08323017,-0.0914718741872137,0.504773440896063,0.772332700790141,23,VTI1A,Body,OpenSea
male,cg08326075,0.319504051141924,0.367070772400292,0.674504094912674,23,SV2B,TSS200,Island
male,cg08372825,-0.194447301746541,0.0452677239420008,0.311616803339867,23,GRB10,Body,OpenSea
male,cg08393516,-0.209664481476099,0.0402844521012081,0.303799825690381,23,SLC26A1,1stExon,S_Shore
male,cg08395460,-0.1466018503341,0.131778547989867,0.439346509377003,23,MTBP,Body,OpenSea
male,cg08439244,-0.192413113096202,0.104831981348946,0.402870158587632,23,SV2B,TSS1500,N_Shore
male,cg08459437,-0.526717952904414,0.00284767388807106,0.276202529815897,23,CREB3L2,Body,OpenSea
male,cg08478182,-0.0540606334235622,0.679010092112076,0.870308413053597,23,ANKRD55,Body,OpenSea
male,cg08481732,0.233649992920126,0.0124314847739412,0.276202529815897,23,CHRNA7,Body,Island
male,cg08508745,-0.428178468760085,8.3600592557252e-05,0.276202529815897,23,,,OpenSea
male,cg08521170,0.145249124919349,0.259166375968639,0.581296376745797,23,COX19,TSS1500,S_Shore
male,cg08523384,-0.0730126275924673,0.649530679915493,0.855157659116781,23,NDFIP1,TSS1500,N_Shore
male,cg08534256,-0.0516081692943793,0.717918021117782,0.889234323326771,23,DNAL4,5'UTR,Island
male,cg08537418,0.144602124388003,0.327268041220488,0.642172505232536,23,C1QBP,1stExon,Island
male,cg08537783,0.0233394352421472,0.83602230666494,0.940744944483077,23,CASZ1,5'UTR,OpenSea
male,cg08541601,0.0660790496682431,0.526973519990139,0.785976545444331,23,,,OpenSea
male,cg08586669,-0.327772178923959,0.119067321365,0.422741777349778,23,GRB10,Body,OpenSea
male,cg08633088,-0.0841974668179015,0.322533938196232,0.638272899731067,23,FANCC,Body,OpenSea
male,cg08655893,0.123929356299642,0.345336837322236,0.657139861330569,23,CASZ1,5'UTR,Island
male,cg08682175,-0.310791011762896,0.0197563477277301,0.277872185864899,23,NOS3,5'UTR,OpenSea
male,cg08687449,0.0980699860734938,0.585096932994075,0.82036955569527,23,SV2B,Body,OpenSea
male,cg08714886,-0.0177349740864246,0.933625946994415,0.977538231186873,23,MTBP,TSS200,Island
male,cg08716729,0.0616142112120051,0.658096023103156,0.859591912164087,23,CDCA2,TSS200,Island
male,cg08718695,-0.305319423113586,0.213788963915558,0.535815324353911,23,SNRNP25,Body,Island
male,cg08719267,-0.468739120631251,0.0178027215020756,0.276202529815897,23,INTU,Body,OpenSea
male,cg08729985,-0.18764049070171,0.185052810940843,0.504064656769051,23,SESN2,TSS1500,N_Shore
male,cg08757423,-0.390552060486304,0.0119121898092242,0.276202529815897,23,FANCC,Body,OpenSea
male,cg08781626,-0.327243527817847,0.0309933168507131,0.289787355758152,23,DSP,Body,OpenSea
male,cg08815670,0.359527758982113,0.101537109812635,0.397942015499734,23,COMTD1,TSS200,Island
male,cg08823577,-0.0296444616380835,0.870197597455802,0.954493934966527,23,IDUA,Body,Island
male,cg08835688,-0.161659216618258,0.0457661976166331,0.312398451080379,23,GRB10,5'UTR,Island
male,cg08848753,-0.301336331156366,0.0272295342959992,0.285156395645905,23,SLC26A1,Body,N_Shelf
male,cg08885197,-0.259767584017908,0.0115783005761574,0.276202529815897,23,CASZ1,Body,OpenSea
male,cg08891904,0.0349848548393595,0.943056491269453,0.980912646843819,23,IDUA,TSS200,Island
male,cg08930752,-0.251870210144964,0.0617483618926146,0.338443690977155,23,FANCC,Body,OpenSea
male,cg08945452,0.100647495520141,0.748756335641499,0.903441422993431,23,CASZ1,5'UTR,Island
male,cg08947908,-0.049737563247221,0.639051050010125,0.849703295527065,23,BLVRA,Body,OpenSea
male,cg08964675,-0.0537382180263786,0.734627235555464,0.896957519165821,23,DSP,Body,OpenSea
male,cg08990507,-0.0855296467281527,0.444924220374036,0.732196486578262,23,ANKRD55,TSS200,OpenSea
male,cg08996415,-0.0785463349359521,0.386534767912451,0.689603807006327,23,CDCA2,TSS1500,Island
male,cg09017718,-0.137746456913475,0.131631840975419,0.43916871965825,23,CASZ1,5'UTR,S_Shore
male,cg09032093,-0.020341729461243,0.769793871399506,0.912967951139651,23,TP53BP2,Body,OpenSea
male,cg09036621,-0.100456826676077,0.259126738417955,0.581250697437141,23,PRDM10,5'UTR,N_Shore
male,cg09062052,-0.0962785321635998,0.319958944112986,0.636122757504264,23,OXR1,Body,OpenSea
male,cg09092174,-0.0217607037964616,0.837993431459468,0.941516919929637,23,DNAL4,5'UTR,Island
male,cg09118017,0.0439218456749449,0.697410613864497,0.879391021592866,23,CASZ1,Body,N_Shelf
male,cg09125316,0.0383971627155141,0.768950989079556,0.912602309883564,23,COX19,TSS200,S_Shore
male,cg09136938,0.0158592905215201,0.906523031543834,0.968012616561385,23,CREB3L2,1stExon,Island
male,cg09147776,-0.236964196120272,0.0302412793266033,0.288865578333671,23,SV2B,Body,OpenSea
male,cg09150232,0.224076272991809,0.25264811818126,0.57492584937087,23,GRB10,5'UTR,N_Shore
male,cg09153458,-0.110924107675394,0.388707179482681,0.691262929339491,23,SLC26A1,Body,N_Shore
male,cg09169923,-0.145578726506854,0.233809950262099,0.556286418401769,23,ATR,Body,N_Shore
male,cg09172423,0.00611197192601584,0.973680745880789,0.991414855918816,23,UBXN1,TSS200,Island
male,cg09179249,-0.0269512204278705,0.815481717578324,0.932328635844707,23,CASZ1,Body,OpenSea
male,cg09205945,-0.0350966132841996,0.85248907581888,0.947388898792025,23,CREB3L2,Body,OpenSea
male,cg09238162,-0.0353558370429009,0.748214144650455,0.90320030978496,23,CREB3L2,Body,OpenSea
male,cg09255388,-0.212900518372878,0.00639143006039091,0.276202529815897,23,CASZ1,5'UTR,S_Shelf
male,cg09268453,-0.130012252876645,0.281865283542838,0.602758242960685,23,GRB10,TSS1500,S_Shore
male,cg09270672,-0.197586678424377,0.0315060093347863,0.290551162763384,23,CASZ1,5'UTR,OpenSea
male,cg09288844,-0.334456186565221,7.40166032918e-05,0.276202529815897,23,LOXL2,Body,OpenSea
male,cg09293415,0.00648903469370343,0.942529831675926,0.980669365162162,23,INTU,Body,OpenSea
male,cg09299381,-0.21808309317594,0.0652015953407808,0.343861746501363,23,DNAL4,TSS200,S_Shore
male,cg09302209,-0.114082843101992,0.179299042111629,0.497562452652528,23,CASZ1,5'UTR,OpenSea
male,cg09351636,-0.0224143851815332,0.862250235841765,0.95128616121952,23,TUBE1,TSS1500,S_Shore
