cpg,module,gene
cg16661579,turquoise,C10orf4
cg16661813,turquoise,OMA1
cg16663674,turquoise,SNORD27
cg16667275,pink,API5
cg16667508,grey,MATN4
cg16668548,turquoise,DDAH2
cg16671114,turquoise,C3orf58
cg16672956,blue,BANP
cg16674323,turquoise,HIGD1A
cg16674860,green,HPS1
cg16675029,turquoise,AGPAT5
cg16677019,grey,WNT3
cg16678032,turquoise,EXOC3
cg16678153,turquoise,LPHN2
cg16678437,turquoise,EFCAB2
cg16681268,grey,ASZ1
cg16683416,blue,
cg16683981,blue,MGC26597
cg16686255,blue,SGIP1
cg16687447,turquoise,PTEN
cg16691888,turquoise,LRP2
cg16694524,turquoise,FUBP1
cg16696730,grey,RSPH1
cg16698116,turquoise,OTUD7B
cg16698835,turquoise,CTSA
cg16699148,grey,TACSTD2
cg16699326,turquoise,HSPA1B
cg16700025,grey,CMIP
cg16700924,grey,
cg16701105,steelblue,DENND4A
cg16701893,blue,PBX1
cg16702083,grey,TNFRSF6B
cg16702449,turquoise,NUDT3
cg16702747,blue,IRF8
cg16704802,turquoise,ABAT
cg16704958,grey,DSCR3
cg16705073,turquoise,ST3GAL2
cg16706559,turquoise,CASP9
cg16706631,grey,HIST1H4E
cg16707128,turquoise,MTF1
cg16707215,grey,TUBGCP5
cg16708785,turquoise,ZNF540
cg16710348,blue,SLC15A2
cg16711011,grey,
cg16713262,turquoise,
cg16714888,blue,ANKRD34C
cg16715662,blue,CREM
cg16716449,grey,A2BP1
cg16717480,turquoise,KIAA1429
cg16719194,blue,ARID1B
cg16720578,grey,
cg16721977,turquoise,ABLIM1
cg16722058,turquoise,JOSD1
cg16723134,turquoise,DCAF11
cg16723445,turquoise,TGIF1
cg16724319,turquoise,MDH1B
cg16725191,blue,BRCA2
cg16725304,blue,
cg16727027,turquoise,C4orf14
cg16729415,grey,GJD2
cg16732115,turquoise,PWP1
cg16732970,turquoise,CYB5D1
cg16733558,blue,C14orf23
cg16734433,grey,
cg16734947,grey,FAM91A1
cg16737422,turquoise,MT2A
cg16737567,turquoise,BTBD10
cg16738929,blue,
cg16739396,turquoise,ATG4C
cg16739503,blue,RASA3
cg16744531,grey,B3GNT3
cg16744862,turquoise,MRPS34
cg16746026,blue,ZNF438
cg16746620,blue,ACSF3
cg16747247,grey,PLXDC2
cg16748643,grey,
cg16750275,grey,MCF2L
cg16750440,grey,C10orf79
cg16754678,turquoise,
cg16758887,turquoise,LOC93622
cg16760382,blue,VKORC1L1
cg16761754,grey,
cg16763089,grey,LOC149837
cg16763192,darkorange,CPPED1
cg16765873,turquoise,DOK4
cg16766914,grey,CUEDC1
cg16769595,turquoise,MOBP
cg16770933,turquoise,
cg16771474,blue,
cg16773067,grey,
cg16778289,turquoise,HMOX2
cg16779866,blue,ARMC4
cg16781264,grey,NMS
cg16782339,blue,SH3RF3
cg16782807,turquoise,SLC32A1
cg16783819,grey,HSF2
cg16784985,grey,PDE9A
cg16785953,blue,MRPL1
cg16786640,grey,DOK7
cg16786756,grey,
cg16787365,turquoise,
cg16788912,turquoise,
cg16791216,turquoise,CNOT7
cg16792002,blue,MAML2
cg16793043,turquoise,SNRK
cg16794061,turquoise,HLA-DRA
cg16799897,grey,
cg16799998,turquoise,NME6
cg16801535,turquoise,SRGAP3
cg16801887,turquoise,
cg16804899,turquoise,ZNF512
cg16811230,grey,GORASP1
cg16814680,grey,
cg16818768,turquoise,PSMG1
cg16819888,blue,AUTS2
cg16820615,grey,RASA3
cg16823822,turquoise,SCAND1
cg16830966,turquoise,WDR4
cg16834823,grey,TNXB
cg16836250,grey,
cg16837441,grey,MATN4
cg16840616,blue,
cg16842485,royalblue,C6orf47
cg16848843,grey,ZNF600
cg16850897,grey,ZAN
cg16852837,turquoise,MBD2
cg16855352,grey,
cg16856213,grey,
cg16857610,tan,CRLF1
cg16859001,turquoise,RPP21
cg16860694,turquoise,FXYD5
cg16863052,grey,
cg16865965,grey,VAMP5
cg16875032,grey,SNTB1
cg16875108,blue,RAD18
cg16876647,turquoise,ZFP36L2
cg16878088,turquoise,ALG5
cg16879452,blue,
cg16882226,turquoise,CHST10
cg16885113,violet,
cg16886756,blue,EPC1
cg16888106,turquoise,NUFIP2
cg16893488,blue,NCOA2
cg16895170,turquoise,ZC3H10
cg16895792,turquoise,PIK3CD
cg16896079,grey,PDZRN4
cg16896687,blue,
cg16897114,yellow,KCNA5
cg16897579,blue,RAD54L2
cg16898124,grey,ZXDC
cg16898493,turquoise,LMF2
cg16899598,turquoise,ZNF133
cg16901082,turquoise,DPYSL2
cg16904551,turquoise,
cg16906346,grey,KIAA0319
cg16907298,turquoise,ESF1
cg16908156,turquoise,RERE
cg16908556,blue,BBS9
cg16909962,turquoise,RAB4A
cg16910246,blue,TRIM2
cg16914674,blue,ANPEP
cg16915863,grey,LOC400043
cg16916165,blue,
cg16916522,turquoise,FEN1
cg16917654,turquoise,
cg16919093,blue,BRCA1
cg16919449,grey,
cg16919615,turquoise,RPS27A
cg16920123,turquoise,C8G
cg16920581,turquoise,PARP11
cg16924702,turquoise,EPB41L3
cg16925210,turquoise,PECR
cg16925307,turquoise,KIAA1467
cg16926108,turquoise,KIAA0907
cg16926284,turquoise,AAGAB
cg16926389,turquoise,CCDC46
cg16928526,blue,
cg16938490,turquoise,MCF2L2
cg16939112,blue,ADIPOR2
cg16942681,turquoise,RIOK3
cg16943151,blue,RHOBTB1
cg16943529,grey,EOMES
cg16944589,turquoise,RAB3GAP1
cg16944964,grey,
cg16946007,blue,REV1
cg16949539,blue,NCK2
cg16950088,blue,GAK
cg16954236,blue,RAB12
cg16956133,grey,
cg16959486,blue,MOBP
cg16960675,turquoise,FAM3D
cg16961092,turquoise,KIAA1737
cg16963062,orange,BRCA1
cg16963622,turquoise,ST3GAL5
cg16967640,turquoise,LMX1A
cg16968115,grey,WDTC1
cg16968413,grey,WDR19
cg16969274,blue,C3orf34
cg16970851,turquoise,ST8SIA1
cg16972079,turquoise,EIF2B5
cg16974308,blue,PAG1
cg16975002,blue,
cg16975614,grey,
cg16976047,turquoise,RNF185
cg16976599,blue,
cg16976910,grey,IRS2
cg16986315,grey,TAS1R2
cg16986851,turquoise,EXOC6B
cg16987804,magenta,AHCTF1
cg16988072,turquoise,
cg16989378,turquoise,FBXO36
cg16991595,turquoise,PGRMC2
cg16993249,turquoise,COMMD4
cg16993579,grey,UBE2T
cg16993684,turquoise,GNAS
cg16995420,turquoise,TAPBP
cg16997989,skyblue,ANKRD12
cg16998213,salmon,METRN
cg16998883,turquoise,TAF13
cg16999099,grey,LHX4
cg17002518,blue,
cg17004897,blue,
cg17005319,blue,DEAF1
cg17005595,turquoise,PAQR8
cg17006042,turquoise,BAT3
cg17010941,turquoise,ZNF706
cg17011799,blue,HOMEZ
cg17012575,turquoise,HYLS1
cg17012863,turquoise,LIPA
cg17013729,grey,EHMT2
cg17014095,blue,MAGI3
cg17016026,grey,
cg17016175,blue,TMEM131
cg17017394,blue,
cg17022362,grey,KCNQ2
cg17023374,grey,C4orf32
cg17023395,blue,
cg17023776,turquoise,SOX5
cg17024828,grey,
cg17025484,turquoise,ZKSCAN5
cg17025642,blue,TRIM22
cg17025835,grey,TMEM229A
cg17026456,turquoise,PXN
cg17027195,steelblue,AUTS2
cg17033499,turquoise,
cg17034988,turquoise,TMEM5
cg17035899,grey,MYL5
cg17037924,turquoise,DUT
cg17038216,blue,
cg17038645,blue,
cg17039262,turquoise,SETD4
cg17039842,turquoise,C1orf220
cg17042849,green,HIST1H4C
cg17043823,grey,RSF1
cg17050806,grey,GLIPR1L2
cg17051560,turquoise,SOCS2
cg17051704,grey,FAM189A1
cg17052552,blue,ANK1
cg17052675,grey,
cg17054060,grey,
cg17055721,blue,PCGF3
cg17058383,blue,MCF2L
cg17059263,turquoise,MND1
cg17059502,turquoise,STAMBP
cg17061156,blue,
cg17066349,blue,CIT
cg17066716,grey,ASPH
cg17069313,grey,ENPP6
cg17069743,turquoise,NR2F2
cg17072271,turquoise,GRB2
cg17074816,yellow,CENPC1
cg17075937,turquoise,DFFA
cg17076635,grey,
cg17077639,turquoise,
cg17079378,turquoise,RAD54L
cg17080181,turquoise,SDC1
cg17081644,turquoise,BTBD11
cg17081778,turquoise,AMZ1
cg17082727,blue,
cg17083798,blue,
cg17086421,magenta,PITRM1
cg17088180,blue,BCL2L11
cg17088247,turquoise,ZNF165
cg17091998,turquoise,SHBG
cg17093212,turquoise,MEOX2
cg17093362,turquoise,ATAD2
cg17094171,turquoise,GRIN2B
cg17094985,turquoise,
cg17096289,grey,HLA-C
cg17096665,turquoise,TTC32
cg17097782,turquoise,OSR1
cg17097992,turquoise,HPCAL1
cg17099445,blue,ENGASE
cg17099656,grey,CERK
cg17100201,blue,YWHAG
cg17100207,turquoise,XPO7
cg17101494,blue,
cg17101553,turquoise,ZNF8
cg17102089,turquoise,ZMYM4
cg17102411,turquoise,CDK17
cg17103126,blue,RASL11B
cg17104258,grey,DUSP27
cg17104900,brown,RNF34
cg17105604,turquoise,ILF3
cg17111597,turquoise,CCNB2
cg17112089,black,CTTNBP2
cg17112155,turquoise,HCK
cg17112757,blue,DENND1B
cg17119612,darkgreen,ZNF704
cg17121412,grey,TUBGCP5
cg17122213,grey,MIB2
cg17125623,turquoise,NFATC3
cg17127214,yellow,
cg17129755,turquoise,C11orf60
cg17130032,turquoise,GLI4
cg17130504,turquoise,LZTS2
cg17132421,grey,ARRDC4
cg17132465,grey,DSCC1
cg17135058,turquoise,THAP2
cg17135675,blue,
cg17136548,blue,C8orf42
cg17137980,turquoise,GNB1L
cg17139369,green,MARCH2
cg17140034,blue,TCF12
cg17142664,blue,IMMP2L
cg17142722,turquoise,
cg17143565,grey,SLFN5
cg17144988,blue,
cg17145587,grey,DNER
cg17146640,steelblue,CELSR1
cg17147121,turquoise,ZNF836
cg17150474,turquoise,NEO1
cg17152658,turquoise,EFR3A
cg17152850,blue,PDE11A
cg17154187,grey,SMCR7
cg17154563,turquoise,PSMC4
cg17154724,turquoise,DNM3
cg17154729,turquoise,UTP23
cg17155818,blue,
cg17155907,turquoise,TCHP
cg17156255,turquoise,PPM1G
cg17156694,blue,
cg17158424,blue,TCP11L1
cg17158761,turquoise,
cg17159093,turquoise,SPATS2L
cg17159837,turquoise,KDELR3
cg17160660,turquoise,MYC
cg17162132,turquoise,C11orf83
cg17165241,grey,PKP3
cg17165848,turquoise,WIPF1
cg17166258,turquoise,GNL1
cg17166282,turquoise,TPP2
cg17166802,turquoise,GTPBP8
cg17167045,blue,
cg17167289,greenyellow,HIGD1A
cg17168535,turquoise,XPO7
cg17168838,grey,LENG1
cg17169982,blue,TBCD
cg17170743,blue,PCGF3
cg17170948,turquoise,
cg17172308,grey,
cg17172851,turquoise,PAX7
cg17173639,blue,PARK2
cg17174180,turquoise,FAM103A1
cg17174230,turquoise,SSSCA1
cg17174775,turquoise,AASS
cg17174814,grey,
cg17177219,darkolivegreen,TDG
cg17177318,grey,MSL2
cg17178900,grey,PM20D1
cg17179862,grey,LOC404266
cg17179911,grey,ERICH1
cg17180012,turquoise,C10orf131
cg17180607,turquoise,HNRNPUL2
cg17182036,blue,PDZD8
cg17185817,turquoise,GPR3
cg17187559,turquoise,ZNF248
cg17187762,grey,
cg17188169,grey,DDX43
cg17190403,turquoise,C6orf211
cg17190703,steelblue,CIB2
cg17191933,turquoise,IPO5
cg17193369,turquoise,PDZD8
cg17193551,blue,FAM49B
cg17194240,turquoise,CEBPD
cg17198230,turquoise,
cg17198762,grey,LOC390594
cg17200161,turquoise,KCNK5
cg17200564,turquoise,EIF3F
cg17201273,grey,AUTS2
cg17202948,turquoise,NAT9
cg17207301,turquoise,PIK3R4
cg17207836,turquoise,HEMK1
cg17211192,turquoise,SNX16
cg17211447,grey,APITD1
cg17212000,blue,FAM82A1
cg17212500,grey,C8orf39
cg17212902,blue,
cg17212919,blue,BASP1
cg17213048,blue,ATAD2
cg17214237,turquoise,ZNF467
cg17214737,brown,VCL
cg17215666,turquoise,SUMF2
cg17215843,turquoise,HERC3
cg17216414,turquoise,PAN2
cg17217189,turquoise,IGF2BP1
cg17217741,blue,
cg17218045,turquoise,DHDDS
cg17218435,turquoise,
cg17218495,grey,SMARCA4
cg17220042,turquoise,E2F1
cg17220055,grey,HIVEP3
cg17221377,grey,
cg17221444,turquoise,STOML1
cg17221813,grey,SLC17A9
cg17221980,grey,NUS1
cg17222941,turquoise,MAGI2
cg17224181,grey,
cg17224732,grey,ZZZ3
cg17225129,turquoise,B3GALT4
cg17226280,turquoise,MRC2
cg17226324,blue,ATP11A
cg17226811,turquoise,
cg17228231,turquoise,MKRN1
cg17228286,turquoise,KIAA1949
cg17228898,blue,
cg17232254,blue,JMJD1C
cg17233127,turquoise,C10orf4
cg17234198,pink,C20orf199
cg17235179,turquoise,CNOT8
cg17237506,turquoise,ZPBP
cg17238970,blue,
cg17239008,grey,
cg17240499,turquoise,ANGEL2
cg17240725,grey,WBSCR26
cg17242351,grey,ACTC1
cg17242590,cyan,LMBR1
cg17244466,turquoise,TIGD3
cg17245996,blue,
cg17246694,blue,IL28RA
cg17247435,turquoise,PAN3
cg17247873,grey,
cg17248924,grey,TMEM232
cg17250082,grey,
cg17250302,turquoise,DCHS1
cg17250537,grey,
cg17252808,turquoise,FAM20B
cg17255062,turquoise,C10orf32
cg17255450,grey,EVC2
cg17258335,grey,
cg17262328,grey,
cg17266581,grey,MBP
cg17269137,turquoise,SYDE2
cg17276002,turquoise,ANXA7
cg17276794,blue,LPCAT1
cg17279839,grey,RARRES2
cg17281556,turquoise,C12orf35
cg17283383,turquoise,CCDC41
cg17284634,blue,
cg17287553,turquoise,
cg17289202,turquoise,ZNF532
cg17289692,blue,
cg17290508,steelblue,DIP2C
cg17292337,grey,
cg17294865,grey,HLA-DPB1
cg17294928,turquoise,SCAMP5
cg17298925,grey,
cg17299615,turquoise,
cg17299830,turquoise,LSG1
cg17301379,grey,
cg17304878,turquoise,DCAF7
cg17306261,turquoise,C14orf50
cg17307348,turquoise,TMEM217
cg17308286,turquoise,ZNF384
cg17312092,blue,
cg17316564,grey,GOLGA2L1
cg17316718,grey,RPH3AL
cg17319142,turquoise,C1QL2
cg17321639,blue,
cg17322050,turquoise,METTL4
cg17324872,blue,
cg17326769,turquoise,HCK
cg17328171,turquoise,PDE4D
cg17328665,grey,PER3
cg17329110,blue,SHANK2
cg17329518,turquoise,WDR4
cg17330251,grey,PON1
cg17334018,grey,UNC5C
cg17334937,grey,
cg17335114,turquoise,MTDH
cg17336139,grey,PRAME
cg17336400,turquoise,MNAT1
cg17336714,turquoise,DEDD2
cg17339505,turquoise,RET
cg17342469,blue,
cg17342834,turquoise,HRAS
cg17345859,blue,ZNF12
cg17345994,blue,CTNND1
cg17347471,turquoise,MOCS2
cg17349753,turquoise,RTN4RL2
cg17352830,blue,DOPEY2
cg17356280,turquoise,TEX9
cg17359064,turquoise,SERF2
cg17360140,grey,C4orf29
cg17360256,blue,UGP2
cg17364114,grey,SLC22A3
cg17364250,blue,POU5F1
cg17366294,grey,C4orf37
cg17367215,turquoise,SUPT5H
cg17368581,turquoise,
cg17369088,turquoise,MIR423
cg17370319,blue,
cg17374534,turquoise,FAM198A
cg17375248,turquoise,
cg17376288,blue,UTS2D
cg17377164,turquoise,HIBCH
cg17378342,grey,CDX1
cg17379209,turquoise,BID
cg17380693,blue,IGF2BP3
cg17380795,grey,
cg17380870,grey,TFRC
cg17381565,turquoise,CTSF
cg17383334,blue,GABRR3
cg17384124,blue,ANKRD44
cg17384898,turquoise,KIAA0226
cg17388683,turquoise,MIR548G
cg17389218,turquoise,ACVR1B
cg17390350,grey,GLI3
cg17394129,blue,
cg17394176,saddlebrown,
cg17395555,grey,
cg17396620,turquoise,KIAA1712
cg17397028,turquoise,FAM190A
cg17397364,blue,LOC100132215
cg17398233,red,CXCR4
cg17399234,turquoise,WDR36
cg17400829,blue,
cg17401890,blue,PRR5L
cg17403731,grey,HCN2
cg17404915,black,OVOL2
cg17405234,grey,FAM190A
cg17406023,grey,ZNF536
cg17407324,blue,ZNF615
cg17411546,blue,SYNPO2L
cg17412258,turquoise,DLK1
cg17413328,grey,
cg17414580,turquoise,KPNA4
cg17415355,blue,TOLLIP
cg17416271,turquoise,YWHAE
cg17416644,grey,BRSK2
cg17418304,grey,MTR
cg17419514,blue,
cg17420619,blue,ARHGAP1
cg17420659,turquoise,ATM
cg17420885,grey,LOC339524
cg17421046,grey,HLA-DQA1
cg17422427,brown,RNPEPL1
cg17427491,grey,
cg17428043,grey,LHX4
cg17429382,turquoise,MATK
cg17429870,grey,BRSK2
cg17431280,grey,GRLF1
cg17432267,greenyellow,
cg17436327,grey,PSMB1
cg17436861,turquoise,DBN1
cg17437088,blue,FLJ43663
cg17438419,salmon,KIAA1949
cg17439023,grey,SFRS8
cg17441280,turquoise,MED20
cg17441401,grey,LRP8
cg17441724,turquoise,C20orf96
cg17442483,grey,EPHX1
cg17444781,brown,LOC92659
cg17444972,blue,RSF1
cg17445212,grey,PAX8
cg17446339,grey,HTATIP2
cg17451471,green,PSMA5
cg17453780,grey,
cg17454509,blue,
cg17456522,blue,PPAP2A
cg17457986,midnightblue,HOXB13
cg17459215,blue,
cg17459893,greenyellow,SNHG12
cg17460449,blue,TAF4
cg17461599,turquoise,PLEKHB2
cg17461670,blue,ABCA8
cg17462203,turquoise,RPIA
cg17462394,turquoise,KPNA6
cg17462478,grey,SYF2
cg17463745,grey,
cg17464350,brown,
cg17465930,yellow,MATR3
cg17466535,turquoise,TMEM55B
cg17467752,turquoise,THRA
cg17468224,green,LOC285550
cg17468317,turquoise,BAT3
cg17469240,blue,UBE2J2
cg17469292,turquoise,VPS8
cg17470531,turquoise,CCDC88A
cg17473382,grey,C17orf82
cg17476223,blue,SHROOM3
cg17477052,grey,COL13A1
cg17477090,grey,
cg17479576,blue,FAM160A1
cg17481012,blue,RB1CC1
cg17481490,skyblue,C17orf97
cg17482424,blue,BAMBI
cg17484629,turquoise,ELOVL6
cg17485454,turquoise,MAPK10
cg17485717,grey,TCP11L1
cg17486644,blue,RADIL
cg17489964,turquoise,CTR9
cg17490921,grey,ZNF259
cg17491759,turquoise,
cg17492152,blue,AKIRIN1
cg17492481,saddlebrown,H2AFY
cg17492904,turquoise,ACSL3
cg17493021,blue,TRAF3IP1
cg17493511,turquoise,SLC39A1
cg17493765,turquoise,SH3BP5
cg17495087,grey,
cg17495792,turquoise,GGCT
cg17495912,grey,CCNA1
cg17496877,blue,INPP5A
cg17497066,turquoise,AMACR
cg17497419,turquoise,PFN4
cg17497608,grey,FZD1
cg17497746,turquoise,ATP6V1C1
cg17497965,turquoise,RBM24
cg17500119,grey,ZBTB48
cg17500383,turquoise,RAP1A
cg17501792,turquoise,GON4L
cg17501823,grey,SLC38A4
cg17502213,grey,DAB1
cg17503287,turquoise,RPS24
cg17504698,turquoise,PSPC1
cg17504765,blue,UNC5C
cg17504999,grey,PCDH10
cg17507374,orange,MGAT1
cg17508302,grey,HSPA7
cg17509989,grey,RGS14
cg17510056,turquoise,PLCB1
cg17512748,grey,TCERG1
cg17512779,saddlebrown,CNOT7
cg17512843,grey,RNF34
cg17513693,grey,PPT2
cg17514942,turquoise,SUB1
cg17516384,turquoise,CHMP6
cg17517709,blue,
cg17519650,turquoise,OTX1
cg17520080,turquoise,LUZP1
cg17521583,turquoise,
cg17522241,blue,
cg17522965,grey,LOC284900
cg17524265,grey,NAPRT1
cg17525856,turquoise,EPCAM
cg17526424,turquoise,SNHG11
cg17526506,turquoise,DBI
cg17526812,lightcyan,MYO1B
cg17527484,turquoise,SCN4A
cg17527589,grey,ADAM3A
cg17528580,turquoise,MYPN
cg17529386,grey,
cg17536603,turquoise,
cg17536960,turquoise,C6orf48
cg17537073,grey,
cg17540624,turquoise,IRF3
cg17541715,grey,
cg17541810,grey,ETV6
cg17544762,blue,MTHFD1L
cg17548556,turquoise,H2AFX
cg17554716,turquoise,NDUFS4
cg17555499,turquoise,CHCHD1
cg17555712,turquoise,KIAA0226
cg17558214,blue,PHF14
cg17563034,grey,CYTL1
cg17566325,grey,
cg17566334,blue,PACRG
cg17568255,brown,IAH1
cg17569124,grey,HOXA5
cg17572663,grey,ELP3
cg17573068,turquoise,CNIH2
cg17573292,grey,SOD3
cg17576266,turquoise,MATR3
cg17577923,turquoise,ARL4A
cg17579075,turquoise,TMEM86A
cg17579242,blue,
cg17580261,darkolivegreen,GDPD4
cg17584085,turquoise,HOXB7
cg17584576,turquoise,NDUFS4
cg17585343,turquoise,HSD17B12
cg17588038,blue,CREB5
cg17588350,grey,C11orf64
cg17591195,blue,
cg17594860,grey,AKR7A3
cg17598339,grey,
cg17599186,grey,TMEM93
cg17600863,blue,LOC100188947
cg17603057,turquoise,STMN1
cg17607942,grey,
cg17607973,grey,MEPCE
cg17610333,grey,
cg17610929,turquoise,ACCN4
cg17611045,grey,FGF12
cg17611936,grey,PRKAG2
cg17614564,turquoise,PCYT2
cg17618528,blue,HEG1
cg17619993,turquoise,BMP6
cg17621060,blue,MAST4
cg17621642,turquoise,SUV39H2
cg17625535,blue,FOXK1
cg17627629,turquoise,
cg17627829,blue,HCG18
cg17629447,turquoise,CHUK
cg17634401,blue,APOM
cg17638213,grey,TMCO3
cg17639265,turquoise,SRPK1
cg17639394,turquoise,HCG9
cg17639894,turquoise,
cg17640322,turquoise,CD44
cg17640684,blue,LRBA
cg17642017,lightyellow,
cg17643729,blue,LOC344595
cg17646392,grey,
cg17646610,blue,LOX
cg17647863,turquoise,SEC61A1
cg17648103,turquoise,FBXO3
cg17651633,turquoise,COX7A2L
cg17651973,turquoise,
cg17653955,blue,AGAP1
cg17654011,turquoise,ASCC2
cg17655970,grey,
cg17658113,grey,BRSK2
cg17660446,turquoise,ZNF343
cg17660703,blue,KCNJ14
cg17661103,blue,
cg17662034,grey,RDH10
cg17662683,white,TNXB
cg17664443,blue,IL1RAP
cg17665164,turquoise,CEP63
cg17666096,turquoise,SCOC
cg17666981,blue,TRIM27
cg17668949,turquoise,ATF2
cg17670237,turquoise,
cg17672050,turquoise,SNORA26
cg17674042,grey,PACSIN1
cg17677758,blue,DIP2C
cg17678877,magenta,MRPS9
cg17679824,turquoise,SGTB
cg17681516,grey,
cg17681698,blue,
cg17683031,turquoise,
cg17684478,blue,FOXR1
cg17685679,grey,ULK4
cg17687981,blue,TRIO
cg17688525,grey,L3MBTL4
cg17691542,grey,HIST1H1C
cg17693534,blue,MAD1L1
cg17694851,grey,
cg17695625,turquoise,KIAA1310
cg17695831,blue,
cg17696166,grey,CCDC49
cg17696517,grey,
cg17698860,blue,C6orf186
cg17702076,turquoise,TSGA13
cg17704177,grey,SFRS3
cg17705066,blue,GIPC3
cg17706124,blue,LRPAP1
cg17713488,grey,COL5A3
cg17714225,yellow,PFDN6
cg17714828,turquoise,LPCAT1
cg17715262,turquoise,SNX14
cg17716453,turquoise,CYP4F22
cg17716617,turquoise,KIAA1522
cg17716961,turquoise,PRKAB1
cg17718210,turquoise,MESDC1
cg17722231,tan,TMEM52
cg17722664,turquoise,ZWILCH
cg17723355,turquoise,STAM
cg17724687,grey,PER3
cg17727725,turquoise,GPR148
cg17728600,blue,
cg17733616,turquoise,SLC16A5
cg17736116,blue,ZNF280D
cg17737388,grey,C1orf52
cg17737967,grey,MAN2B1
cg17740908,blue,
cg17740950,turquoise,ZNF343
cg17741501,turquoise,
cg17742293,blue,TRIO
cg17749468,grey,STRADB
cg17749509,blue,SLC16A4
cg17749961,grey,LCLAT1
cg17750572,grey,
cg17751414,blue,
cg17751872,grey,ZNF714
cg17754171,yellow,SATB2
cg17754473,grey,CPLX1
cg17755880,grey,CHCHD2
cg17755888,grey,FER
cg17756530,purple,C7orf58
cg17759082,grey,SEC22A
cg17759252,grey,CRTC1
cg17759616,blue,ERG
cg17765713,turquoise,PLK4
cg17768665,blue,CDH17
cg17776376,blue,MAP1B
cg17778434,turquoise,ZMAT2
cg17779790,turquoise,YBX2
cg17780956,grey,MAP9
cg17782954,grey,ECHDC3
cg17783317,grey,VSTM1
cg17784027,blue,ATP6V0D2
cg17784749,midnightblue,LOC440839
cg17784876,blue,AKIRIN1
cg17792192,blue,CAMSAP1
cg17792564,turquoise,BCL6
cg17794299,grey,
cg17797229,grey,
cg17798749,turquoise,WDR93
cg17798944,turquoise,SNORD43
cg17800870,blue,GLUL
cg17801295,grey,
cg17803226,grey,CTSZ
cg17804987,turquoise,MAPKAPK3
cg17809276,green,C1orf9
cg17809849,turquoise,PDE9A
cg17812951,darkmagenta,KIAA2018
cg17814481,turquoise,FBP1
cg17826013,turquoise,HES2
cg17826324,turquoise,ADC
cg17826393,grey,MYBL1
cg17827850,grey,HBXIP
cg17829936,grey,TAAR5
cg17830810,blue,
cg17831467,turquoise,PI4K2A
cg17831554,blue,SKIV2L2
cg17831680,saddlebrown,VTA1
cg17832450,turquoise,SELM
cg17833169,grey,
cg17834425,blue,WDR27
cg17838182,blue,CANT1
cg17839226,grey,
cg17839259,turquoise,OPRL1
cg17842157,turquoise,HDAC5
cg17842918,grey,ATP11A
cg17843891,blue,
cg17844339,blue,CHST11
cg17846497,blue,RNF213
cg17848848,blue,AK5
cg17849194,turquoise,UTP3
cg17849569,grey,ZSCAN12L1
cg17851276,grey,
cg17858911,green,RSRC2
cg17859110,turquoise,PTPRT
cg17859187,turquoise,TIPRL
cg17859659,turquoise,TP53BP1
cg17860174,turquoise,SNX24
cg17860485,brown,FAM76A
cg17862404,turquoise,TSC22D1
cg17862468,blue,
cg17866680,turquoise,MEX3B
cg17870408,turquoise,RSPO4
cg17870997,grey,
cg17871792,turquoise,LOC400657
cg17879320,turquoise,RPL9
cg17880256,turquoise,FAM59A
cg17883449,blue,
cg17888096,turquoise,SPATA20
cg17888390,grey,
cg17889682,grey,DYNC1I1
cg17892539,turquoise,KIAA0100
cg17892601,blue,PDE4B
cg17893459,blue,VEPH1
cg17895310,grey,ZNF32
cg17897916,blue,
cg17901955,turquoise,DHX30
cg17904739,turquoise,EFCAB4B
cg17904852,cyan,CELSR3
cg17907730,magenta,DPY19L1
cg17910899,grey,
cg17913405,grey,
cg17916960,grey,
cg17919206,turquoise,RNPEP
cg17920646,grey,
cg17922249,blue,C3orf58
cg17923401,grey,SIGLEC7
cg17925022,turquoise,SH3BP5
cg17925360,grey,CFLAR
cg17926950,grey,
cg17927777,turquoise,
cg17929169,turquoise,FYN
cg17929492,turquoise,MAFK
cg17931620,turquoise,GNG12
cg17932096,grey,
cg17933807,turquoise,GNL2
cg17935304,turquoise,PSMG1
cg17936155,turquoise,RAB36
cg17936229,blue,
cg17937101,grey,MIR596
cg17937683,turquoise,ZNF277
cg17942573,grey,MYO10
cg17942639,grey,RPRM
cg17944940,grey,SLC25A19
cg17946375,turquoise,LHPP
cg17947140,cyan,ZFAND3
cg17948986,blue,KCNRG
cg17949371,turquoise,SPATS2
cg17951991,blue,ADARB2
cg17952661,turquoise,
cg17953633,turquoise,MRM1
cg17955752,turquoise,ASPSCR1
cg17957801,cyan,VPS53
cg17959722,grey,MRPL41
cg17960051,turquoise,ABCB1
cg17961943,blue,PLB1
cg17962342,turquoise,HIP1R
cg17964422,turquoise,HCG27
cg17964505,turquoise,
cg17967973,greenyellow,FOXRED1
cg17968599,blue,
cg17969084,turquoise,
cg17969377,greenyellow,TBCE
cg17970299,grey,ZNF385A
cg17971929,grey,PSMG1
cg17972625,blue,
cg17972631,turquoise,CTNNBIP1
cg17973407,turquoise,CTNNBIP1
cg17975002,turquoise,KIRREL2
cg17978996,grey,BEND3
cg17984375,turquoise,CH25H
cg17984641,red,SPSB1
cg17987358,turquoise,
cg17989428,turquoise,LAPTM4A
cg17991919,blue,RAD50
cg17991940,turquoise,AP2M1
