cpg,module
cg04986870,grey
cg19191555,blue
cg09547625,cyan
cg18536123,blue
cg04650899,cyan
cg12705640,cyan
cg03450049,cyan
cg04721485,blue
cg10345164,blue
cg21902095,cyan
cg25619837,cyan
cg22545206,grey
cg15175143,grey
cg22472154,blue
cg04322483,cyan
cg03381515,cyan
cg26689483,grey
cg13772849,blue
cg22560197,cyan
cg08330435,grey
cg15362557,blue
cg11523221,blue
cg18923581,cyan
cg00951395,grey
cg15247372,cyan
cg03436453,cyan
cg13592399,cyan
cg01328403,cyan
cg13618906,cyan
cg06847429,cyan
cg23517124,cyan
cg19388373,grey
cg20215367,cyan
cg19197750,cyan
cg15767191,blue
cg13893584,cyan
cg12999837,cyan
cg21538020,cyan
cg17026456,cyan
cg20850894,blue
cg11757144,cyan
cg07262012,orange
cg02930317,cyan
cg08668359,blue
cg05614058,cyan
cg06712559,grey
cg19267551,grey
cg08844137,cyan
cg14315341,blue
cg02655397,blue
cg01751549,blue
cg19554948,blue
cg00315775,cyan
cg04588336,grey
cg00032419,grey
cg07034362,grey
cg04095069,blue
cg06567836,cyan
cg25245636,cyan
cg14042711,cyan
cg12965833,blue
cg06085476,cyan
cg10768502,blue
cg00064255,cyan
cg03952331,cyan
cg18576957,grey
cg09179987,blue
cg10648629,blue
cg16530787,blue
cg22926252,cyan
cg13985485,grey
cg05258009,blue
cg06737308,grey
cg03251054,cyan
cg03485608,blue
cg22243583,cyan
cg06911843,cyan
cg22223602,cyan
cg05961096,blue
cg03451212,cyan
cg20463033,cyan
cg24877963,cyan
cg14391382,blue
cg04946387,grey
cg04481923,grey
cg21903646,grey
cg02668903,blue
cg09657431,blue
cg27062159,cyan
cg13607699,cyan
cg26089074,cyan
cg16769595,cyan
cg17094171,cyan
cg11031180,grey
cg10794550,cyan
cg09124213,cyan
cg15618797,cyan
cg25610492,cyan
cg03108419,blue
cg23183449,blue
cg00762326,cyan
cg10825350,blue
cg10015175,blue
cg25801113,grey
cg17187762,grey
cg07979388,blue
cg01758539,blue
cg01454639,cyan
cg08265288,blue
cg19559179,cyan
cg06876710,cyan
cg23553444,grey
cg22366214,cyan
cg01576496,blue
cg24847846,grey
cg09984124,cyan
cg20152309,grey
cg15926317,cyan
cg27484876,cyan
cg26421735,cyan
cg05862135,cyan
cg27062795,grey
cg02671751,cyan
cg11819905,grey
cg25822783,grey
cg19386714,blue
cg04504004,blue
cg14963812,blue
cg18469938,cyan
cg02668984,brown
cg20442619,cyan
cg26417346,blue
cg01012308,cyan
cg07021033,cyan
cg26250106,cyan
cg07518035,cyan
cg10486974,grey
cg25074170,blue
cg03182029,cyan
cg25221653,cyan
cg21817833,cyan
cg11157235,blue
cg05001758,cyan
cg10657547,cyan
cg05753675,cyan
cg14073219,cyan
cg08185438,cyan
cg06419850,grey
cg13548189,grey
cg27560444,cyan
cg24083378,blue
cg18280717,blue
cg17740908,blue
cg06226335,cyan
cg03950009,grey
cg06792186,blue
cg23030894,grey
cg07017994,grey
cg18585464,blue
cg03486307,cyan
cg15809806,blue
cg05453434,blue
cg14924826,cyan
cg19508191,cyan
cg15153412,cyan
cg05529816,cyan
cg25847633,cyan
cg01020978,blue
cg11642891,blue
cg13504480,blue
cg11701377,cyan
cg22777062,grey
cg15454857,cyan
cg15841212,cyan
cg07666882,grey
cg02579469,blue
cg24202123,grey
cg18700199,cyan
cg06625258,grey
cg15979172,grey
cg03044149,cyan
cg26071746,cyan
cg22297177,cyan
cg06583605,grey
cg22159133,cyan
cg07564061,cyan
cg14335275,grey
cg02262633,blue
cg08143701,blue
cg18533833,cyan
cg13146913,blue
cg04388226,blue
cg26578621,grey
cg11098493,cyan
cg15693793,blue
cg07812848,blue
cg05684005,blue
cg13758712,cyan
cg26509731,blue
cg25708695,blue
cg04887807,grey
cg04373548,cyan
cg21499430,cyan
cg09730423,cyan
cg13412514,blue
cg26197220,cyan
cg12578791,cyan
cg16661579,cyan
cg16209630,cyan
cg05067991,cyan
cg17360140,grey
cg04191342,cyan
cg02704345,cyan
cg19168309,grey
cg21388527,cyan
cg12290671,grey
cg13496098,darkorange
cg07162000,cyan
cg06726747,cyan
cg16026549,blue
cg06378434,cyan
cg06826908,blue
cg16331972,blue
cg11006267,grey
cg09504571,cyan
cg01531409,grey
cg20739156,blue
cg17674042,grey
cg01370181,cyan
cg17142664,blue
cg21483883,cyan
cg11210449,blue
cg13322037,blue
cg19000611,blue
cg01956420,grey
cg11236850,cyan
cg19988316,blue
cg22772639,blue
cg01186919,cyan
cg27321876,cyan
cg15423357,grey
cg24295300,blue
cg13085338,cyan
cg04847533,cyan
cg05088898,cyan
cg05356848,cyan
cg08506606,grey
cg12176856,blue
cg08600101,blue
cg05452243,cyan
cg05191006,cyan
cg18593717,cyan
cg07080220,cyan
cg27179327,grey
cg03907313,blue
cg18985499,blue
cg15120477,cyan
cg03786336,cyan
cg01195053,cyan
cg19260201,cyan
cg27492839,blue
cg16852837,cyan
cg22321089,cyan
cg22521096,cyan
cg07910813,grey
cg25640619,cyan
cg00129273,grey
cg02711476,grey
cg26438665,blue
cg08634762,cyan
cg16993684,cyan
cg27048388,blue
cg19099833,grey
cg08340572,cyan
cg11889808,grey
cg05991342,blue
cg00128054,blue
cg10130564,grey
cg27318481,blue
cg06125055,brown
cg23231550,blue
cg03799378,blue
cg05516140,cyan
cg22366088,cyan
cg14597492,cyan
cg25392362,cyan
cg17016026,grey
cg23036449,blue
cg03480210,brown
cg03160526,grey
cg27308346,cyan
cg26154888,blue
cg26314512,blue
cg11517468,cyan
cg24524379,grey
cg00416747,cyan
cg11686940,blue
cg03904639,grey
cg02991085,grey
cg03274391,grey
cg05019826,grey
cg15543875,cyan
cg26168400,cyan
cg14823967,cyan
cg24000232,grey
cg06450650,cyan
cg14201929,blue
cg16002305,cyan
cg05191076,grey
cg16101278,grey
cg04562394,blue
cg25195302,cyan
cg05312574,cyan
cg02711849,brown
cg08219589,blue
cg01642168,cyan
cg08355456,grey
cg05855347,blue
cg15599875,blue
cg05943975,cyan
cg13734860,cyan
cg08589776,cyan
cg26880963,blue
cg16102016,cyan
cg20122981,blue
cg18695665,blue
cg09507771,cyan
cg03651613,cyan
cg02291466,cyan
cg23892626,cyan
cg21145136,cyan
cg11959630,cyan
cg16390139,cyan
cg17156255,cyan
cg22188058,cyan
cg12365107,cyan
cg26188061,blue
cg25352342,blue
cg25307168,grey
cg26669365,blue
cg25910261,grey
cg23736895,blue
cg08346273,blue
cg00523532,blue
cg09156207,grey
cg08374859,cyan
cg11609007,cyan
cg07395611,blue
cg11229610,cyan
cg10056102,blue
cg25504403,grey
cg17493511,cyan
cg03114442,cyan
cg18153977,grey
cg08026941,cyan
cg10583683,grey
cg14593420,blue
cg26739951,cyan
cg00910333,cyan
cg22563312,cyan
cg23295637,cyan
cg14610915,brown
cg26930448,cyan
cg15838173,grey
cg06874656,cyan
cg20459655,cyan
cg14952889,cyan
cg24633745,blue
cg19346084,grey
cg18593317,grey
cg11950261,grey
cg23883215,grey
cg02361370,blue
cg04339290,cyan
cg27405732,grey
cg01666600,cyan
cg02952701,cyan
cg12610243,cyan
cg12664560,cyan
cg24333845,cyan
cg00662647,cyan
cg27425700,blue
cg06805280,cyan
cg16398094,cyan
cg24979630,cyan
cg05744510,cyan
cg18884271,blue
cg21941223,grey
cg08325383,cyan
cg10768682,grey
cg19305147,cyan
cg08076462,blue
cg14600997,cyan
cg25970454,blue
cg22839308,cyan
cg17198762,grey
cg23110891,cyan
cg18555277,cyan
cg26200347,blue
cg19005991,blue
cg05106804,blue
cg05240614,cyan
cg04141691,cyan
cg08491487,grey
cg24732344,blue
cg25576711,grey
cg11787288,cyan
cg09559971,cyan
cg25995995,blue
cg04318704,cyan
cg21352943,cyan
cg27203983,cyan
cg20358011,grey
cg01769501,cyan
cg19244097,blue
cg23498106,blue
cg25796439,grey
cg01652190,grey
cg16107553,cyan
cg11539424,cyan
cg00608605,cyan
cg05864696,cyan
cg16998883,cyan
cg02828054,orange
cg22640961,blue
cg24101492,grey
cg03513606,blue
cg25513230,blue
cg18779092,cyan
cg19948397,cyan
cg02365742,cyan
cg14208573,cyan
cg02251172,cyan
cg16115627,grey
cg22076311,cyan
cg22636253,cyan
cg09845488,cyan
cg08905325,cyan
cg10495392,cyan
cg01596171,blue
cg00770784,grey
cg05462905,cyan
cg19685922,cyan
cg21809331,cyan
cg11379888,cyan
cg08886301,grey
cg19585214,blue
cg11433553,cyan
cg03657314,cyan
cg01813026,cyan
cg14664726,cyan
cg23074495,cyan
cg17326769,cyan
cg16374953,cyan
cg12802822,cyan
cg26733685,cyan
cg16056465,cyan
cg14174116,cyan
cg15316458,cyan
cg20540942,cyan
cg23629001,cyan
cg08322244,grey
cg23579185,grey
cg17634401,blue
cg07834492,blue
cg25579867,blue
cg12837030,grey
cg06159404,grey
cg08653337,blue
cg12641286,blue
cg18413587,cyan
cg08369872,cyan
cg21297314,blue
cg25313289,cyan
cg23504634,cyan
cg03676636,grey
cg06406012,cyan
cg23998405,grey
cg01520402,grey
cg16362005,blue
cg03500911,cyan
cg09622504,cyan
cg15874048,blue
cg15309418,grey
cg08264699,cyan
cg22937695,cyan
cg14246661,blue
cg07871324,cyan
cg00680768,grey
cg20097650,brown
cg26907087,blue
cg11424456,cyan
cg14550653,cyan
cg01263292,cyan
cg09320595,blue
cg24775454,cyan
cg17200564,cyan
cg09967877,cyan
cg15541987,grey
cg26327071,cyan
cg15873123,blue
cg16430572,cyan
cg14339038,cyan
cg05203615,brown
cg03601372,grey
cg24604988,blue
cg22674699,grey
cg18700133,grey
cg17640322,cyan
cg01145420,brown
cg21622536,grey
cg26879788,cyan
cg05542681,grey
cg24040966,cyan
cg19168507,brown
cg00639837,grey
cg06848047,cyan
cg24143101,cyan
cg10831285,grey
cg00051595,cyan
cg06946541,cyan
cg23759393,grey
cg03812309,grey
cg06308258,blue
cg04352944,cyan
cg05758066,blue
cg07835094,cyan
cg18535642,cyan
cg05486825,cyan
cg15756319,grey
cg02853954,blue
cg09942741,cyan
cg15855450,cyan
cg24004055,cyan
cg10259761,blue
cg18382707,cyan
cg00664023,cyan
cg00296938,cyan
cg20960422,cyan
cg04192557,cyan
cg11050480,blue
cg04036009,cyan
cg12581244,cyan
cg14502007,cyan
cg18842396,blue
cg17647863,cyan
cg17492904,cyan
cg02797871,grey
cg07657142,cyan
cg10231862,blue
cg06830098,blue
cg04169186,blue
cg09873201,cyan
cg26870061,cyan
cg25223285,grey
cg10383019,grey
cg18611668,cyan
cg27069285,blue
cg13297703,cyan
cg23473374,blue
cg05776245,cyan
cg20954975,grey
cg26298197,blue
cg24969942,grey
cg11041835,grey
cg05225431,cyan
cg08851727,grey
cg23442187,blue
cg21875845,brown
cg03854865,cyan
cg19243965,cyan
cg26567249,grey
cg04996523,cyan
cg15063322,cyan
cg22690046,grey
cg18056133,grey
cg21038156,cyan
cg00115101,cyan
cg01539269,cyan
cg07663906,blue
cg13524302,grey
cg20011278,blue
cg20599022,grey
cg00143045,cyan
cg06017677,cyan
cg22535729,grey
cg06077670,blue
cg02030816,blue
cg21239265,cyan
cg04289959,blue
cg08578023,cyan
cg07512361,grey
cg21272279,grey
cg23173806,blue
cg14931230,grey
cg06127931,cyan
cg13832135,grey
cg00071984,blue
cg21141318,cyan
cg17076635,grey
cg04305319,blue
cg24971349,cyan
cg14983529,cyan
cg03075791,blue
cg26962924,cyan
cg15000998,cyan
cg27051339,cyan
cg10344477,cyan
cg21595526,cyan
cg27452868,blue
cg00525277,cyan
cg24171915,blue
cg01986757,blue
cg08247527,blue
cg20388704,cyan
cg15768901,grey
cg10854819,grey
cg04397433,grey
cg25191611,blue
cg15256539,cyan
cg07310946,blue
cg13726345,cyan
cg26710469,blue
cg08962243,cyan
cg16278512,grey
cg12527909,blue
cg12887581,grey
cg04491635,cyan
cg18022324,cyan
cg08138586,blue
cg03252340,cyan
cg08782897,cyan
cg03607825,cyan
cg17558214,blue
cg23731591,cyan
cg18519450,blue
cg15564240,cyan
cg05009141,grey
cg04882937,cyan
cg20069408,blue
cg04309258,cyan
cg17516384,cyan
cg04704947,grey
cg11753356,blue
cg24713878,cyan
cg24460126,grey
cg10627839,grey
cg27561222,cyan
cg13677369,brown
cg16435820,cyan
cg12311815,grey
cg03592411,blue
cg26493353,cyan
cg10907148,grey
cg10243292,cyan
cg05285589,blue
cg06841052,grey
cg22265988,cyan
cg25817165,grey
cg17668949,cyan
cg10288784,cyan
cg09651496,cyan
cg13689560,grey
cg08401990,cyan
cg22058452,blue
cg06725997,cyan
cg06633637,cyan
cg02407746,cyan
cg15336243,cyan
cg00960700,grey
cg01398583,blue
cg08546335,cyan
cg25151353,cyan
cg16371341,grey
cg07568314,blue
cg07018435,grey
cg08996726,blue
cg12736937,cyan
cg12191300,blue
cg03773226,cyan
cg08294721,cyan
cg16672956,blue
cg07630858,cyan
cg07222414,blue
cg02869559,grey
cg15717656,grey
cg18764007,cyan
cg02231052,cyan
cg09479134,grey
cg16595261,grey
cg06720244,blue
cg08191490,lightgreen
cg09177949,grey
cg06153102,blue
cg19644445,cyan
cg04698397,cyan
cg12119313,cyan
cg11967675,cyan
cg12072964,cyan
cg27024057,cyan
cg08363415,blue
cg13090417,blue
cg21846876,cyan
cg03214005,blue
cg00124993,grey
cg08209724,grey
cg23748923,cyan
cg12481893,blue
cg22691736,cyan
cg15598650,blue
cg24763953,cyan
cg08823068,blue
cg27604626,cyan
cg04894116,blue
cg09991946,cyan
cg11303630,grey
cg13650247,blue
cg03654433,grey
cg08222662,cyan
cg02844852,grey
cg20011543,cyan
cg18625361,cyan
cg15246232,cyan
cg18756536,cyan
cg00301775,cyan
cg09431182,cyan
cg21573582,cyan
cg12846190,grey
cg09662430,blue
cg12193833,grey
cg09692663,cyan
cg15288179,cyan
cg22168480,cyan
cg17831554,blue
cg18217172,cyan
cg07863524,grey
cg20278381,blue
cg04247717,grey
cg00242786,blue
cg03153775,blue
cg11657018,cyan
cg10369203,blue
cg13996522,blue
cg06896906,cyan
cg08316073,cyan
cg27422348,cyan
cg25981801,cyan
cg02057013,blue
cg13911959,grey
cg24458833,cyan
cg04333297,cyan
cg13789423,blue
cg02961575,cyan
cg14995055,blue
cg10235170,cyan
cg03054600,cyan
cg04604276,cyan
cg26373528,cyan
cg19910323,brown
cg13582818,cyan
cg24723421,blue
cg04555116,cyan
cg14158769,blue
cg14237749,grey
cg02062348,white
cg06054963,cyan
cg07271405,blue
cg26527903,blue
cg10438011,grey
cg09727531,cyan
cg22435982,cyan
cg09895187,cyan
cg11760395,grey
cg00138451,blue
cg17242590,cyan
cg17212500,grey
cg11416012,cyan
cg26771583,cyan
cg03746133,cyan
cg12325588,cyan
cg10825234,grey
cg21819782,grey
cg02675375,cyan
cg22574825,grey
cg04678644,blue
cg20208633,grey
cg06070290,blue
cg23148651,cyan
cg11275803,cyan
cg25619106,cyan
cg03982568,blue
cg05542785,grey
cg03595199,blue
cg08850388,blue
cg10726394,grey
cg18082322,cyan
cg25862684,cyan
cg02694990,blue
cg21051375,cyan
cg20791744,blue
cg09892459,blue
cg22453791,blue
cg01667892,grey
cg05025164,cyan
cg15710245,cyan
cg09303136,cyan
cg00507414,cyan
cg05933901,blue
cg23079866,grey
cg14154131,blue
cg22316093,grey
cg12627700,cyan
cg07548325,blue
cg03585454,cyan
cg14310674,grey
cg02201914,cyan
cg06695338,blue
cg17525856,cyan
cg26456022,cyan
cg03559815,grey
cg04911518,blue
cg01393327,cyan
cg02749984,blue
cg14420117,cyan
cg04398416,grey
cg06997275,blue
cg06145909,cyan
cg09457490,blue
cg09408571,grey
cg16652741,grey
cg13918804,grey
cg04229238,cyan
cg00057569,cyan
cg14875131,cyan
cg19227947,cyan
cg21864304,grey
cg25035392,cyan
cg16960675,cyan
cg27016990,cyan
cg03209642,grey
cg26674779,cyan
cg05019168,cyan
cg07648498,cyan
cg22040815,cyan
cg10524642,blue
cg15871371,blue
cg15613740,cyan
cg15549670,blue
cg25247455,cyan
cg08193650,cyan
cg02583091,grey
cg24843443,cyan
cg03893180,cyan
cg14170999,grey
cg13977623,blue
cg00830121,blue
cg16263661,grey
cg27411370,cyan
cg03494429,grey
cg10054127,cyan
cg11867616,grey
cg05042743,grey
cg25940946,grey
cg24718971,cyan
cg03246273,cyan
cg08292286,cyan
cg27292389,blue
cg14916095,cyan
cg02737384,grey
cg23070026,cyan
cg12215484,blue
cg20456258,grey
cg14676711,cyan
cg10832093,grey
cg26127679,cyan
cg07749412,grey
cg20136009,blue
cg02242345,blue
cg11057497,cyan
cg08173520,cyan
cg05200628,cyan
cg03021329,cyan
cg03656968,cyan
cg25582924,blue
cg26059977,blue
cg13656501,cyan
cg07448606,cyan
cg02175952,blue
cg00219169,grey
cg08231348,cyan
cg08171876,cyan
cg24280645,cyan
cg00528779,blue
cg23362997,cyan
cg00105470,cyan
cg17584085,cyan
cg14608156,cyan
cg22714716,blue
cg19927257,grey
cg16055035,cyan
cg09450197,cyan
cg15930922,cyan
cg01254739,cyan
cg16638571,cyan
cg14534987,grey
cg22705602,grey
cg09148924,cyan
cg15705551,cyan
cg02599361,grey
cg15371711,grey
cg03424772,blue
cg03067599,brown
cg14487680,cyan
cg26381452,grey
cg20681578,cyan
cg02308795,cyan
cg10143842,cyan
cg20591405,cyan
cg05366139,blue
cg26098768,grey
cg02433406,blue
cg23595571,blue
cg06939115,grey
cg26162932,cyan
cg08851530,cyan
cg06093506,blue
cg22587479,grey
cg19614744,cyan
cg17858911,cyan
cg24994893,cyan
cg27109125,blue
cg04585364,cyan
cg05160409,cyan
cg08572679,cyan
cg07449450,cyan
cg27449703,cyan
cg03244587,blue
cg08251499,cyan
cg20737382,grey
cg10932018,grey
cg11717054,grey
cg23634477,grey
cg05898953,cyan
cg20088535,cyan
cg09511724,blue
cg19159222,cyan
cg14862207,cyan
cg08255958,blue
cg07826747,blue
cg04142413,cyan
cg13638257,grey
cg14948108,blue
cg01612037,blue
cg07803814,blue
cg27043453,cyan
cg02090547,cyan
cg26967272,blue
cg22092448,cyan
cg05927579,grey
cg05246775,cyan
cg26892368,cyan
cg00455333,cyan
cg23000066,blue
cg26973953,blue
cg13453904,cyan
cg03348901,cyan
cg08945988,grey
cg23325985,cyan
cg27287245,cyan
cg27368891,cyan
cg18808285,blue
cg16506172,cyan
cg19911158,blue
cg22550059,cyan
cg24273028,cyan
cg12591377,blue
cg12520249,grey
cg14557855,blue
cg07643904,cyan
cg23695485,cyan
cg18755581,grey
cg09511741,blue
cg07856295,cyan
cg10724442,grey
cg17489964,cyan
cg11372006,cyan
cg09968723,grey
cg19575244,blue
cg12694372,grey
cg21035222,cyan
cg27532938,blue
cg10101463,grey
cg25033817,cyan
cg16459519,grey
cg22464423,cyan
cg24899205,cyan
cg11646294,blue
cg13499318,grey
cg22984571,grey
cg11426075,grey
cg10938899,blue
cg24706032,cyan
cg24376266,grey
cg13803584,blue
cg00929798,cyan
cg05312964,blue
cg26560414,cyan
cg23337170,blue
cg09634659,blue
cg04170071,orange
cg06783102,blue
cg04095468,cyan
cg16485558,grey
cg26416381,cyan
cg08526162,cyan
cg18679299,grey
cg24135112,cyan
cg01431972,cyan
cg21563597,cyan
cg03437748,darkorange
cg01603234,blue
cg05660436,grey
cg18679088,cyan
cg01330280,cyan
cg13611854,cyan
cg14275457,cyan
cg16954236,blue
cg17849569,grey
cg16786640,grey
cg01439560,cyan
cg25183958,cyan
cg12386194,cyan
cg17276002,cyan
cg05956498,cyan
cg09719331,cyan
cg00446595,blue
cg06131526,cyan
cg03641492,blue
cg11889876,cyan
cg24344221,cyan
cg00752778,cyan
cg17218045,cyan
cg08265265,cyan
cg23834427,grey
cg24074432,blue
cg10279314,grey
cg12292808,cyan
cg25816013,grey
cg21842222,grey
cg07441654,cyan
cg05199084,blue
cg05965417,cyan
cg20609096,cyan
cg03577460,cyan
cg10019429,cyan
cg20927242,grey
cg03499943,grey
cg07376282,grey
cg13785189,cyan
cg07603685,blue
cg23085343,cyan
cg16325826,blue
cg22152521,blue
cg22803724,cyan
cg14592024,cyan
cg24624505,grey
cg21159778,grey
cg15655935,grey
cg05676377,cyan
cg25347362,cyan
cg13799838,blue
cg01471265,blue
cg22681738,cyan
cg06900782,blue
cg02440537,cyan
cg25371692,grey
cg20679309,grey
cg24866923,cyan
cg19836589,blue
cg16205846,blue
cg07317755,cyan
cg13071672,cyan
cg00453349,cyan
cg07216258,cyan
cg19328294,grey
cg17502213,grey
cg18498987,cyan
cg08790301,blue
cg26580609,grey
cg03119618,blue
cg26343358,grey
cg14618923,blue
cg25340688,grey
cg14890578,cyan
cg06822816,grey
cg16661813,cyan
cg22646733,cyan
cg16848843,grey
cg00881417,cyan
cg20204401,cyan
cg14067052,cyan
cg03337277,grey
cg02592739,blue
cg08479976,cyan
cg13575271,cyan
cg13641293,cyan
cg11498516,blue
cg27490380,grey
cg01966334,grey
cg12706964,blue
cg23843484,blue
cg18003583,blue
cg01887804,cyan
cg05899064,blue
cg11169363,grey
cg10106639,blue
cg08374687,grey
cg25431026,cyan
cg26243751,blue
cg17237506,cyan
cg02896355,cyan
cg24348823,cyan
cg13790603,grey
cg19089073,cyan
cg04339692,blue
cg18920754,cyan
cg06423925,blue
cg13944507,grey
cg17548556,cyan
cg27073142,grey
cg15050390,grey
cg22988651,blue
cg11052668,cyan
cg26454300,blue
cg00910029,blue
cg15167008,cyan
cg04085542,blue
cg06919392,blue
cg11836369,cyan
cg08573893,cyan
cg25613559,blue
cg05962325,cyan
cg16681268,grey
cg23128025,cyan
cg10651618,cyan
cg01407235,cyan
cg20695805,cyan
cg25864218,cyan
cg15709087,cyan
cg04277193,grey
cg02664812,grey
cg17170743,blue
cg26410483,lightgreen
cg23496755,blue
cg10709925,grey
cg13883904,blue
cg09124081,cyan
cg08849049,cyan
cg06008158,cyan
cg06884679,blue
cg26785712,cyan
cg09053902,blue
cg16895792,cyan
cg13110711,cyan
cg18649451,grey
cg00803088,grey
cg19657380,cyan
cg07623882,cyan
cg20540428,grey
cg06248182,cyan
cg08762603,grey
cg07552315,grey
cg16240751,blue
cg14009745,cyan
cg10830322,blue
cg04837284,blue
cg25357589,cyan
cg05655281,grey
cg15190077,cyan
cg06805542,cyan
cg20032693,blue
cg16142698,cyan
cg11384512,cyan
cg10435123,cyan
cg20275932,cyan
cg26783297,blue
cg27571374,grey
cg03826594,cyan
cg01312858,cyan
cg27379520,blue
cg19447217,blue
cg04541695,cyan
cg09056309,cyan
cg24676609,cyan
cg08969297,blue
cg20544675,cyan
cg21576698,cyan
cg27094117,cyan
cg02876237,cyan
cg10685982,blue
cg03477476,cyan
cg10990312,cyan
cg19168961,cyan
cg03442350,cyan
cg07583851,blue
cg20925726,blue
cg05880810,blue
cg27347932,cyan
cg21568731,cyan
cg02633690,cyan
cg18795169,grey
cg15656901,cyan
cg25548415,grey
cg00960857,blue
cg03338380,cyan
cg03747251,cyan
cg27289463,grey
cg10986355,cyan
cg07700514,cyan
cg13676204,grey
cg12469257,blue
cg11120874,blue
cg08353308,cyan
cg04970438,blue
cg21220551,cyan
cg22343728,grey
cg04306507,grey
cg26950739,grey
cg12810560,grey
cg25402706,blue
cg14530476,cyan
cg00509507,cyan
cg19858173,blue
cg12577321,cyan
cg09498106,cyan
cg25840208,brown
cg12855247,cyan
cg23139173,blue
cg16465768,cyan
cg20450604,blue
cg21836903,cyan
cg03028106,cyan
cg26718213,grey
cg26537410,cyan
cg16489826,cyan
cg02660823,cyan
cg01901107,cyan
cg01524174,cyan
cg12848220,cyan
cg09184981,grey
cg18010900,cyan
cg05595602,cyan
cg25518092,blue
cg26017709,cyan
cg12148647,grey
cg19089337,cyan
cg02477380,cyan
cg25160554,cyan
cg18043078,cyan
cg07690455,cyan
cg23496730,blue
cg15269548,grey
cg21032728,cyan
cg24082680,grey
cg23298862,blue
cg27303538,blue
cg05979501,cyan
cg22735612,cyan
cg26632162,grey
cg17495792,cyan
cg01183860,grey
cg02656169,blue
cg03578013,blue
cg08672203,blue
cg15192986,blue
cg07427475,grey
cg04865841,cyan
cg05003364,blue
cg07671603,cyan
cg24071719,grey
cg10339854,cyan
cg19543296,blue
cg04383208,blue
cg08619561,cyan
cg19303728,cyan
cg15439819,cyan
cg02840535,blue
cg20655434,cyan
cg00154968,cyan
cg18010718,grey
cg15293611,cyan
cg05656990,grey
cg11153328,cyan
cg02505871,cyan
cg02655623,blue
cg25478527,cyan
cg15347004,cyan
cg20824294,grey
cg17376288,blue
cg04705620,cyan
cg13462232,cyan
cg27051119,blue
cg01348757,blue
cg19372063,blue
cg07735885,cyan
cg20963995,cyan
cg19351954,grey
cg20829055,blue
cg26862731,blue
cg12075445,grey
cg11593791,cyan
cg18135087,blue
cg01736164,blue
cg06012493,cyan
cg00931877,blue
cg03193689,cyan
cg25396728,grey
cg15223713,blue
cg00400448,blue
cg07784872,grey
cg13903809,cyan
cg12907969,blue
cg02088197,grey
cg18489440,cyan
cg12219531,cyan
cg09068169,blue
cg07096206,cyan
cg03363478,grey
cg14145801,cyan
cg20979233,cyan
cg27463760,cyan
cg02968854,cyan
cg01584104,cyan
cg22122397,blue
cg16218377,cyan
cg09698472,grey
cg04773818,grey
cg01327685,blue
cg25415650,cyan
